Model,Price,Processor Brand,Processor Model,Processor Frequency,Processor Core,Processor Thread,CPU Cache,Display Size,Display Type,Display Resolution,Touch Screen,Display Features,RAM,RAM Type,Removable,Bus Speed,Total RAM Slot,Storage Type,Storage Capacity,Extra M.2 Slot,Supported SSD Type,Storage Upgrade,Graphics Model,Graphics Memory,Keyboard Type,TouchPad,WebCam,Speaker,Microphone,Optical Drive,Card Reader,HDMI Port,USB 2 Port,USB 3 Port,USB Type-C / Thunderbolt Port,Headphone & Microphone Port,WiFi,Bluetooth,Fingerprint Sensor,Operating System,Battery Type,Battery Capacity,Adapter Type,Color,Dimensions,Weight,Warranty Details,Chipset Model,Graphics Type,Audio Features,LAN,Camera Privacy Shutter,Security Chip,Body Material,Other Features,Max RAM Capacity,Refresh Rate,HDD RPM,Generation,Security Locker Slot,Keyboard Features,NPU,Response TIme,Backup Time (Approx),Other Pre-installed Softwares
"Lenovo IdeaPad Slim 3 14IRU8 Core i3 13th Gen 14"" FHD Military Grade Laptop Arctic Grey",58000,Intel,Core i3-1305U,3.3GHz Up to 4.5GHz,5 (1 performance core + 4 efficient core),6,10MB,14 Inch,TN,FHD (1920x1080),N/A,250nits Anti-glare,8GB Soldered,LPDDR5,N/A,4800MHZ,1,M.2 2242 PCIe 4.0x4 NVMe SSD,512GB,Yes,,up to 1TB M.2 2242 SSD,Intel UHD Graphics,Shared,"Non-backlit, English (EU)","Buttonless Mylar surface multi-touch touchpad, supports Precision TouchPad (PTP), 69 x 104 mm (2.72 x 4.09 inches)",HD 720p,2x 1.5W,2x Array,,SD Card Reader,1x HDMI 1.4b,,"2x USB 3.2 Gen 1
","1x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2)", 1x Headphone/microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth v5.2,N/A,Windows 11 Home,Integrated,47Wh,65W Round Tip (3-pin),Arctic Grey,324.3 x 213.8 x 17.9 mm (12.77 x 8.42 x 0.70 inches),Starting at 1.37 kg (3.02 lbs),2 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,Integrated,"High Definition (HD) Audio, User-facing stereo speakers, 1.5W x2, optimized with Dolby Audio",N/A,Yes,Firmware TPM 2.0,"Surface Treatment: IMR (In-Mold Decoration by Roller)
Case Material: PC-ABS (Top), PC-ABS (Bottom)","MIL-STD-810H military test passed (21 test items)
TÜV Rheinland Low Blue Light (Software Solution)
Green Certifications:
ENERGY STAR 8.0
EPEAT Silver Registered
ErP Lot 6
ErP Lot 26
RoHS compliant",8GB,,,13th Generation,,,,,,
"Lenovo IdeaPad SLIM 3i Intel Core i3 12th Gen 15.6"" FHD Laptop",59500,Intel,Core i3-1215U,Up to 4.40 GHz,6 (2 P-core + 4 E-core),8,10MB,15.6 Inch,,FHD (1920x1080),No,TN 250nits Anti-glare,8GB Soldered DDR4-3200,DDR4 ,No,3200MHz ,1,M.2 2280 PCIe 4.0 x4 slot,512GB ,N/A,M.2 NVME,Up To 1TB NVME SSD 2280,Integrated Intel UHD Graphics,Shared,"Non-backlit, English (EU)",Yes,720p ,"Stereo speakers, 1.5W x2",2x Array,N/A,SD Card Reader,1x HDMI 1.4b,1x USB 2.0,"1x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (support data transfer only)",,1x Headphone/microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2","version 5.1
",,FreeDOS,Integrated ,45Wh ,65W Round Tip (3-pin),Abyss Blue,"359.2 x 236.5 x 19.9 mm (14.14 x 9.31 x 0.78 inches)
",Starting at 1.63 kg (3.59 lbs),2 Years,,,Dolby Audio,No Onboard Ethernet,Yes,Firmware TPM 2.0 Enabled,,,"Up to 16GB (8GB soldered + 8GB SO-DIMM) DDR4-3200 offering
",,,12th Gen,,,,,,
"Lenovo IdeaPad 3i 14IAU7 Core i3 12th Gen 14"" FHD Laptop",59500,Intel,Core i3-1215U,Up to 4.40 GHz,6 (2 P-core + 4 E-core),8,10MB,14 Inch,,FHD (1920x1080),No,TN 250nits Anti-glare,8GB,DDR4 ,No,3200MHz ,1,M.2 2280 PCIe 4.0 x4 slot,512GB ,N/A,M.2 NVME,Up To 1TB NVME SSD 2280,Integrated Intel UHD Graphics,Shared,"Non-backlit, English (EU)",Yes,720p ,"Stereo speakers, 1.5W x2",2x Array,N/A,SD Card Reader,1x HDMI 1.4b,1x USB 2.0,"1x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (support data transfer only)",,1x Headphone/microphone combo jack (3.5mm),"Wi-Fi® 6, 11ax 2x2","version 5.1
",,FreeDOS,Integrated ,45Wh ,65W Round Tip (3-pin),"Arctic Grey
Abyss Blue","324.2 x 215.7 x 19.9 mm (12.76 x 8.49 x 0.78 inches)
","Starting at 1.43 kg (3.15 lbs)
",2 Years,,,Dolby Audio,No Onboard Ethernet,Yes,Firmware TPM 2.0 Enabled,,,Up to 16GB,,,12th Gen,,,,,,
"Lenovo IdeaPad Slim 3i 15IRU8 Core i3 13th Gen 15.6"" FHD Military Grade Laptop with Fingerprint",59500,Intel,"Core i3-1305U
","3.3 GHz up to 4.5 GHz
","5 (Performance-cores- 1, Efficient-cores- 4)",6,10MB,"15.6""",TN,FHD (1920x1080),,TN 250nits Anti-glare,"8GB soldered
",DDR5,No,4800 MHz,,SSD,512GB,No,,Up to 1TB,Intel UHD Graphics,Shared,"Non-backlit, English (EU)",Yes,HD Camera,Yes,Yes,,Yes,1x HDMI,1x USB 2.0,2x USB 3.2 Gen 1,1x USB 3.2 Gen 1 Type-C,1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth 5.1,"Touch Style, Integrated in Power Button",Windows 11 Home,,Integrated 47Wh,65W Round Tip (3-pin),Arctic Grey,324.3 x 213.8 x 17.9 mm (12.77 x 8.42 x 0.70 inches),1.37 kg (3.02 lbs),02 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,,"User-facing stereo speakers, 1.5W x2, optimized with Dolby Audio",,Yes,Firmware TPM 2.0 Enabled,"PC-ABS (Top), PC-ABS (Bottom)",,,,,13th,,,,,,
"Lenovo IdeaPad Slim 3i 15IAU7 Core i3 12th Gen 15.6"" FHD Laptop (Arctic Grey)",59500,Intel,Core i3-1215U,up to 4.40 GHz,6 (Performance-cores- 2 Efficient-cores- 4),8,10MB,"15.6""",LED,FHD (1920x1080),,"TN Panel, 250nits Anti-glare",8GB,DDR4,,3200 MHz,1,NVMe PCIe,512GB,N/A,,,Intel UHD Graphics,Shared,"Non-backlit, English (EU)",,HD Camera,Yes,Yes,,4-in-1 Card Reader,1 x HDMI,1x USB 2.0,1x USB 3.2 Gen 1,1x USB 3.2 Gen 1 Type-C,1x Headphone / microphone combo jack (3.5mm),11ac 2x2,Bluetooth 5.1,,FreeDos,,45Wh,65W Round Tip (3-pin),Arctic Grey,359.2 x 236.5 x 19.9 mm (14.14 x 9.31 x 0.78 inches),1.63 kg,02 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,,"Stereo speakers, 1.5W x2, Dolby Audio.",,Yes,Firmware TPM 2.0,,,,,,12th Gen,,,,,,
"Lenovo IdeaPad Slim 3i 15IAU7 Core i3 12th Gen 15.6"" FHD Laptop",61500,Intel,Core i3-1215U,up to 4.40 GHz,6 (Performance-cores- 2 Efficient-cores- 4),8,10MB,"15.6""",LED,FHD (1920x1080),,"TN Panel, 250nits Anti-glare",8GB,DDR4,,3200 MHz,1,NVMe PCIe,512GB,N/A,,,Intel UHD Graphics,Shared,"Non-backlit, English (EU)",,HD Camera,Yes,Yes,,4-in-1 Card Reader,1 x HDMI,1x USB 2.0,1x USB 3.2 Gen 1,1x USB 3.2 Gen 1 Type-C,1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth 5.1,,Windows 11 Home,,45Wh,65W Round Tip (3-pin),Abyss Blue,359.2 x 236.5 x 19.9 mm (14.14 x 9.31 x 0.78 inches),1.63 kg,02 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,,"Stereo speakers, 1.5W x2, Dolby Audio.",,Yes,Firmware TPM 2.0,,,,,,12th Gen,,,,,,
"Lenovo V15 Gen 4 Note PC Core i3 13th Gen 15.6"" FHD Laptop",62000,Intel,Core i3-1315U,up to 4.5 GHz with Intel® Turbo Boost Technology,6,8,10MB L3 cache,15.6 Inch,TN,FHD (1920×1080),No,TN 250nits Anti-glare,8GB,DDR4,,3200MHz,,,512GB SSD,N/A,,,Intel UHD Graphics,Shared,"6-row, spill-resistant, multimedia Fn keys, SMB Service Hot key",Buttonless Mylar® surface multi-touch touchpad,720p Webcam,"Stereo speakers, 1.5W x2, Dolby® Audio™ ; Dual-microphone array with noise-cancelling",,N/A,,1x HDMI 1.4b,,1x USB 3.2 Gen 1,"1x USB-C® 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.2)

",1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 802.11ax 2x2",Bluetooth 5.2,N/A,FreeDOS,Integrated,38Wh ,65W USB-C (3-pin) AC adapter,Iron Grey ,324.2 x 215.2 x 19.9 mm (12.76 x 8.47 x 0.78 inches),1.43 kg (3.15 lbs),2 years International Limited Warranty (Battery 1 year).,Intel integrated SoC,Integrated ,Dolby Audio,1x Ethernet (RJ-45),Yes,FW TPM 2.0,"PC-ABS (Top), PC-ABS (Bottom)",,,,,,Kensington,,,,,
"Lenovo IdeaPad Slim 3i 15IRU8 Core i3 13th Gen 256GB SSD 15.6"" FHD Military Grade Laptop",62500,Intel,"Core i3-1305U
","3.3 GHz up to 4.5 GHz
","5 (Performance-cores- 1, Efficient-cores- 4)",6,10MB,"15.6""",TN,FHD (1920x1080),,TN 250nits Anti-glare,"8GB soldered
",DDR5,No,4800 MHz,,SSD,256GB,No,,Up to 1TB,Intel UHD Graphics,Shared,"Non-backlit, English (EU)",Yes,HD Camera,Yes,Yes,,Yes,1x HDMI,1x USB 2.0,2x USB 3.2 Gen 1,1x USB 3.2 Gen 1 Type-C,1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth 5.1,No,Windows 11 Home,,Integrated 47Wh,65W Round Tip (3-pin),Arctic Grey,359.3 x 235 x 17.9 mm (14.15 x 9.25 x 0.70 inches),Starting at 1.62 kg (3.57 lbs),02 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,,"User-facing stereo speakers, 1.5W x2, optimized with Dolby Audio",,Yes,Firmware TPM 2.0 Enabled,"PC-ABS (Top), PC-ABS (Bottom)",,,,,13th,,,,,,
"Lenovo IdeaPad Slim 3i 15IRU8 Core i3 13th Gen 256GB SSD Abyss Blue 15.6"" FHD Military Grade Laptop",62500,Intel,"Core i3-1305U
","3.3 GHz up to 4.5 GHz
","5 (Performance-cores- 1, Efficient-cores- 4)",6,10MB,"15.6""",TN,FHD (1920x1080),,TN 250nits Anti-glare,"8GB soldered
",DDR5,No,4800 MHz,,SSD,256GB,No,,Up to 1TB,Intel UHD Graphics,Shared,"Non-backlit, English (EU)",Yes,HD Camera,Yes,Yes,,Yes,1x HDMI,1x USB 2.0,2x USB 3.2 Gen 1,1x USB 3.2 Gen 1 Type-C,1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth 5.1,No,Windows 11 Home,,Integrated 47Wh,65W Round Tip (3-pin),Abyss Blue,359.3 x 235 x 17.9 mm (14.15 x 9.25 x 0.70 inches),Starting at 1.62 kg (3.57 lbs),02 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,,"User-facing stereo speakers, 1.5W x2, optimized with Dolby Audio",,Yes,Firmware TPM 2.0 Enabled,"PC-ABS (Top), PC-ABS (Bottom)",,,,,13th,,,,,,
"Lenovo IdeaPad Slim 3 15IRU8 Core i3 13th Gen 15.6"" FHD Military Grade Laptop",63500,Intel,Core i3-1305U,3.3GHz Up to 4.5GHz,5 (1 performance core + 4 efficient core),6,10MB,15.6 Inch,TN,FHD (1920x1080),N/A,250nits Anti-glare,8GB Soldered,LPDDR5,N/A,4800MHZ,1,M.2 2242 PCIe 4.0x4 NVMe SSD,512GB,Yes,,up to 1TB M.2 2242 SSD,Intel UHD Graphics,Shared,"Non-backlit, English (EU)","Buttonless Mylar surface multi-touch touchpad, supports Precision TouchPad (PTP), 69 x 104 mm (2.72 x 4.09 inches)",HD 720p,2x 1.5W,2x Array,,SD Card Reader,1x HDMI 1.4b,,"2x USB 3.2 Gen 1
","1x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2)", 1x Headphone/microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth v5.2,N/A,Windows 11 Home,Integrated,47Wh,65W Round Tip (3-pin),Arctic Grey,359.3 x 235 x 17.9 mm (14.15 x 9.25 x 0.70 inches),Starting at 1.62 kg (3.57 lbs),2 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,Integrated,"High Definition (HD) Audio, User-facing stereo speakers, 1.5W x2, optimized with Dolby Audio",N/A,Yes,Firmware TPM 2.0,"Surface Treatment: IMR (In-Mold Decoration by Roller)
Case Material: PC-ABS (Top), PC-ABS (Bottom)","MIL-STD-810H military test passed (21 test items)
TÜV Rheinland® Low Blue Light (Software Solution)
Green Certifications:
ENERGY STAR® 8.0
EPEAT™ Silver Registered
ErP Lot 6
ErP Lot 26
RoHS compliant",8GB,,,13th Generation,,,,,,
"Lenovo V14 Gen 4 Note PC Core i3 13th Gen 14"" FHD IPS Laptop",65000,Intel,Core i3-1315U,up to 4.5 GHz with Intel® Turbo Boost Technology,6,8,10MB L3 cache,14 Inch,TN,FHD (1920×1080),No,TN 250nits Anti-glare,8GB,DDR4,,3200MHz,,,512GB SSD,N/A,,,Intel UHD Graphics,Shared,"6-row, spill-resistant, multimedia Fn keys, SMB Service Hot key",Buttonless Mylar® surface multi-touch touchpad,720p Webcam,"Stereo speakers, 1.5W x2, Dolby® Audio™ ; Dual-microphone array with noise-cancelling",,N/A,,1x HDMI 1.4b,,1x USB 3.2 Gen 1,"1x USB-C® 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.2)

",1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 802.11ax 2x2",Bluetooth 5.2,N/A,FreeDOS,Integrated,38Wh ,65W USB-C (3-pin) AC adapter,Iron Grey ,324.2 x 215.2 x 19.9 mm (12.76 x 8.47 x 0.78 inches),1.43 kg (3.15 lbs),2 years International Limited Warranty (Battery 1 year).,Intel integrated SoC,Integrated ,Dolby Audio,1x Ethernet (RJ-45),Yes,FW TPM 2.0,"PC-ABS (Top), PC-ABS (Bottom)",,,,,,Kensington,,,,,
"Lenovo IdeaPad Slim 3i 15IRU8 Core i3 13th Gen 15.6"" FHD Military Grade Laptop",65500,Intel,"Core i3-1305U
","3.3 GHz up to 4.5 GHz
","5 (Performance-cores- 1, Efficient-cores- 4)",6,10MB,"15.6""",TN,FHD (1920x1080),,TN 250nits Anti-glare,"8GB soldered
",DDR5,No,4800 MHz,,SSD,512GB,No,,Up to 1TB,Intel UHD Graphics,Shared,"Non-backlit, English (EU)",Yes,HD Camera,Yes,Yes,,Yes,1x HDMI,1x USB 2.0,2x USB 3.2 Gen 1,1x USB 3.2 Gen 1 Type-C,1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth 5.1,No,Windows 11 Home,,Integrated 47Wh,65W Round Tip (3-pin),Arctic Grey,324.3 x 213.8 x 17.9 mm (12.77 x 8.42 x 0.70 inches),1.37 kg (3.02 lbs),02 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,,"User-facing stereo speakers, 1.5W x2, optimized with Dolby Audio",,Yes,Firmware TPM 2.0 Enabled,"PC-ABS (Top), PC-ABS (Bottom)",,,,,13th,,,,,,
"Lenovo IdeaPad Slim 3i 15IRU8 Core i3 13th Gen 512GB SSD Abyss Blue 15.6"" FHD Military Grade Laptop",65500,Intel,"Core i3-1305U
","3.3 GHz up to 4.5 GHz
","5 (Performance-cores- 1, Efficient-cores- 4)",6,10MB,"15.6""",TN,FHD (1920x1080),,TN 250nits Anti-glare,"8GB soldered
",DDR5,No,4800 MHz,,SSD,256GB,No,,Up to 1TB,Intel UHD Graphics,Shared,"Non-backlit, English (EU)",Yes,HD Camera,Yes,Yes,,Yes,1x HDMI,1x USB 2.0,2x USB 3.2 Gen 1,1x USB 3.2 Gen 1 Type-C,1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth 5.1,No,Windows 11 Home,,Integrated 47Wh,65W Round Tip (3-pin),Abyss Blue,359.3 x 235 x 17.9 mm (14.15 x 9.25 x 0.70 inches),Starting at 1.62 kg (3.57 lbs),02 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,,"User-facing stereo speakers, 1.5W x2, optimized with Dolby Audio",,Yes,Firmware TPM 2.0 Enabled,"PC-ABS (Top), PC-ABS (Bottom)",,,,,13th,,,,,,
"Lenovo V15 Gen 3 Core i5 12th Gen 15.6"" FHD Laptop",70000,Intel,Core i5-1235U ,P-core 1.3/4.4GHz E-core 0.9/ 3.3GHz,10 (2 P-core + 8 E-core),12,12MB,15.6 Inch,IPS,FHD (1920x1080),No,"Brightness: 300nits
Surface: Anti-glare
Aspect Ratio: 16:9
Color Gamut: 45% NTSC",8GB (On-Board),DDR4,Non-Removable,3200MHz,1,SSD,512GB,,M.2 2242 PCIe Gen4,"Additional HDD can be added, and SSD can be replaced",Intel UHD Graphics,Shared,Non-Backlight Keyboard ,Yes,720p HD,"1.5W x2, Stereo speakers",Dual-microphone array with noise-cancelling,N/A,N/A,1x HDMI 1.4b,1x USB 2.0,1x USB 3.2 Gen 1,1x USB-C 3.2 Gen 1,1x 3.5mm Headphone / microphone combo jack ,"Wi-Fi 6, 802.11ax 2x2",Bluetooth 5.1,N/A,Free DOS,2-cell,38Wh,65W,Iron grey,359 x 236 x 19.9 mm (14.13 x 9.29 x 0.78 inches),1.7 kg (3.75 lbs),"2 Years Limited Warranty (1 year for Battery and Adapter, Terms & conditions Apply As Per Lenovo)",Intel SoC (System on Chip) platform,Integrated,"High Definition (HD) Audio
Realtek ALC3287 codec
Dolby Audio",1x RJ-45,Yes,Firmware TPM 2.0,PC-ABS,,8GB,60Hz,,12th Gen,Kensington Nano Security Slot,"6-row, Spill-Resistant, Multimedia Fn keys, SMB Service Hot Key, Numeric Keypad",,,,
"Lenovo IdeaPad Slim 3 14IAH8 Core i5 12th Gen 14"" FHD Military Grade Laptop",70000,Intel,"Core i5-12450H
","P-core 2.0 / 4.4GHz, E-core 1.5 / 3.3GHz","8 (4 Performance cores, 4 Efficient cores)",12,12MB,14 Inch,TN,FHD (1920x1080),N/A,250nits Anti-glare,"8GB soldered
",DDR5,Non-Removable,4800 MHz,1,M.2 2242 PCIe 4.0x4 NVMe SSD,512GB,N/A,M.2 2242 PCIe 4.0 x4 SSD,Up to 1TB,Intel UHD Graphics,Shared,"Non-backlit, English (EU)","Buttonless Mylar surface multi-touch touchpad, supports Precision TouchPad (PTP), 62 x 104 mm (2.44 x 4.09 inches)",HD 720p,"1.5W x2, User-facing stereo speakers","2x, Array",N/A,SD Card Reader,1x HDMI1.4,,2x USB 3.2 Gen 1,"1x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2)",1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth 5.2,N/A,Free Dos,Integrated,47Wh,65W Round Tip (3-pin),Abyss Blue,"324.3 x 213.8 x 17.9 mm (12.77 x 8.42 x 0.70 inches)
",Starting at 1.37 kg (3.02 lbs),02 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,Integrated,Optimized with Dolby Audio,No Onboard Ethernet,Yes,Firmware TPM 2.0 Enabled,"Surface Treatment: IMR (In-Mold Decoration by Roller)
Case Material: PC-ABS (Top), PC-ABS (Bottom)
","MIL-STD-810H military test passed (21 test items)
TÜV Rheinland Low Blue Light (Software Solution)
Green Certifications:
ErP Lot 6
ErP Lot 26
RoHS compliant",8GB,,,12th Generation,,,,,,
"Lenovo IdeaPad Slim 3 14IAH8 Core i5 12th Gen 14"" FHD Military Grade Laptop Arctic Grey",70000,Intel,"Core i5-12450H
","P-core 2.0 / 4.4GHz, E-core 1.5 / 3.3GHz
","8 (4 Performance cores, 4 Efficient cores)",12,12MB,14 Inch,TN,FHD (1920x1080),N/A,250nits Anti-glare,"8GB soldered
",DDR5,Non-Removable,4800 MHz,1,M.2 2242 PCIe 4.0x4 NVMe SSD,512GB,N/A,M.2 2242 PCIe 4.0 x4 SSD,Up to 1TB,Intel UHD Graphics,Shared,"Non-backlit, English (EU)","Buttonless Mylar surface multi-touch touchpad, supports Precision TouchPad (PTP), 62 x 104 mm (2.44 x 4.09 inches)",HD 720p,"1.5W x2, User-facing stereo speakers","2x, Array",N/A,SD Card Reader,1x HDMI1.4,,2x USB 3.2 Gen 1,"1x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2)",1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth 5.2,N/A,Free Dos,Integrated,47Wh,65W Round Tip (3-pin),Arctic Grey,"324.3 x 213.8 x 17.9 mm (12.77 x 8.42 x 0.70 inches)
",Starting at 1.37 kg (3.02 lbs),02 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,Integrated,Optimized with Dolby Audio,No Onboard Ethernet,Yes,Firmware TPM 2.0 Enabled,"Surface Treatment: IMR (In-Mold Decoration by Roller)
Case Material: PC-ABS (Top), PC-ABS (Bottom)
","MIL-STD-810H military test passed (21 test items)
TÜV Rheinland Low Blue Light (Software Solution)
Green Certifications:
ErP Lot 6
ErP Lot 26
RoHS compliant",8GB,,,12th Generation,,,,,,
"Lenovo IdeaPad Slim 3 15IAH8 Core i5 12th Gen 15.6"" FHD Military Grade Laptop",70000,Intel,"Core i5-12450H
","P-core 2.0 / 4.4GHz, E-core 1.5 / 3.3GHz
","8 (4 Performance cores, 4 Efficient cores)",12,12MB,15.6 Inch,TN,FHD (1920x1080),N/A,250nits Anti-glare,"8GB soldered
",DDR5,Non-Removable,4800 MHz,1,M.2 2242 PCIe 4.0x4 NVMe SSD,512GB,N/A,M.2 2242 PCIe 4.0 x4 SSD,Up to 1TB,Intel UHD Graphics,Shared,"Non-backlit, English (EU)","Buttonless Mylar surface multi-touch touchpad, supports Precision TouchPad (PTP), 62 x 104 mm (2.44 x 4.09 inches)",HD 720p,"1.5W x2, User-facing stereo speakers","2x, Array",N/A,SD Card Reader,1x HDMI1.4,,2x USB 3.2 Gen 1,"1x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2)",1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth 5.2,N/A,Free Dos,Integrated,47Wh,65W Round Tip (3-pin),Arctic Grey,"359.3 x 235 x 17.9 mm (14.15 x 9.25 x 0.70 inches)
",Starting at 1.62 kg (3.57 lbs),02 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,Integrated,Optimized with Dolby Audio,No Onboard Ethernet,Yes,Firmware TPM 2.0 Enabled,"Surface Treatment: IMR (In-Mold Decoration by Roller)
Case Material: PC-ABS (Top), PC-ABS (Bottom)
","MIL-STD-810H military test passed (21 test items)
TÜV Rheinland Low Blue Light (Software Solution)
Green Certifications:
ErP Lot 6
ErP Lot 26
RoHS compliant",8GB,,,12th Generation,,,,,,
"Lenovo IdeaPad Slim 3 15IAH8 Core i5 12th Gen 15.6"" FHD Military Grade Laptop Abyss Blue",70000,Intel,"Core i5-12450H
",1.5 GHz up to 4.4 GHz,"8 (4 Performance cores, 4 Efficient cores)",12,12MB,15.6 Inch,TN,FHD (1920x1080),N/A,250nits Anti-glare,"8GB soldered
",DDR5,Non-Removable,4800 MHz,1,M.2 2242 PCIe 4.0x4 NVMe SSD,512GB,N/A,M.2 2242 PCIe 4.0 x4 SSD,Up to 1TB,Intel UHD Graphics,Shared,"Non-backlit, English (EU)","Buttonless Mylar surface multi-touch touchpad, supports Precision TouchPad (PTP), 62 x 104 mm (2.44 x 4.09 inches)",HD 720p,"1.5W x2, User-facing stereo speakers","2x, Array",N/A,SD Card Reader,1x HDMI1.4,,2x USB 3.2 Gen 1,"1x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2)",1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 11ax 2x2",Bluetooth 5.2,N/A,Free Dos,Integrated,47Wh,65W Round Tip (3-pin),Abyss Blue,"359.3 x 235 x 17.9 mm (14.15 x 9.25 x 0.70 inches)
",Starting at 1.62 kg (3.57 lbs),02 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),Intel SoC Platform,Integrated,Optimized with Dolby Audio,No Onboard Ethernet,Yes,Firmware TPM 2.0 Enabled,"Surface Treatment: IMR (In-Mold Decoration by Roller)
Case Material: PC-ABS (Top), PC-ABS (Bottom)
","MIL-STD-810H military test passed (21 test items)
TÜV Rheinland Low Blue Light (Software Solution)
Green Certifications:
ErP Lot 6
ErP Lot 26
RoHS compliant",8GB,,,12th Generation,,,,,,
"Lenovo V15 Gen 4 Note PC Core i5 13th Gen 15.6"" FHD Laptop",72000,Intel,Core i5-1335U,Up to 4.6 GHz with Intel Turbo Boost Technology,10,12,12MB L3 cache,15.6 Inch,TN,FHD (1920×1080),No,TN 250nits Anti-glare,8GB,DDR4,,3200MHz,,,512GB SSD,N/A,,,Intel UHD Graphics,Shared,"6-row, spill-resistant, multimedia Fn keys, SMB Service Hot key",Buttonless Mylar® surface multi-touch touchpad,720p Webcam,"Stereo speakers, 1.5W x2, Dolby® Audio™ ; Dual-microphone array with noise-cancelling",,N/A,,1x HDMI 1.4b,,1x USB 3.2 Gen 1,"1x USB-C® 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.2)

",1x Headphone / microphone combo jack (3.5mm),"Wi-Fi 6, 802.11ax 2x2",Bluetooth 5.2,N/A,FreeDOS,Integrated,38Wh ,65W USB-C (3-pin) AC adapter,Iron Grey ,324.2 x 215.2 x 19.9 mm (12.76 x 8.47 x 0.78 inches),1.43 kg (3.15 lbs),2 years International Limited Warranty (Battery 1 year).,Intel integrated SoC,Integrated ,Dolby Audio,1x Ethernet (RJ-45),Yes,FW TPM 2.0,"PC-ABS (Top), PC-ABS (Bottom)",,,,,13th Generation,Kensington,,,,,
